name,brand,category,description,quantity_value,quantity_unit,price,sale_price,currency,is_on_sale,is_organic,is_available,search_aliases,image_url,source
Plus Pet Plain Jar - Transparent (Reusable),,other,,1.4,l,411.0,300.0,INR,True,False,True,"{""plus"",""transparent"",""plain"",""(reusable)"",""plus pet plain jar - transparent (reusable)""}","https://loremflickr.com/400/400/grocery,product?lock=3568",bigbasket_dataset
"Crisp Square Containers - Plastic, Food Grade, Strong & Durable",,other,,4.0,pcs,421.2000000000001,270.0,INR,True,False,True,"{""durable"",""grade,"",""crisp square containers - plastic, food grade, strong & durable"",""plastic,"",""strong"",""containers"",""square"",""crisp"",""food""}","https://loremflickr.com/400/400/grocery,product?lock=2246",bigbasket_dataset
"Stainless Steel Freezer Bottle - Blue Bell, Matt Polished, Durable, Leak-Proof",,other,,1.0,l,293.56,179.0,INR,True,False,True,"{""steel"",""bell,"",""leak-proof"",""bottle"",""polished,"",""blue"",""freezer"",""matt"",""durable,"",""stainless"",""stainless steel freezer bottle - blue bell, matt polished, durable, leak-proof""}","https://loremflickr.com/400/400/grocery,product?lock=2288",bigbasket_dataset
"Canvas Water Bottle Bag - KI0721, Easy To Wash, Durable - Black",,other,,1.0,l,250.32,149.0,INR,True,False,True,"{""water"",""canvas water bottle bag - ki0721, easy to wash, durable - black"",""durable"",""wash,"",""bottle"",""canvas"",""easy"",""ki0721,"",""black""}","https://loremflickr.com/400/400/water,bottle?lock=5354",bigbasket_dataset
Oscar Pet Water Bottle - Red,,other,,1000.0,ml,361.8,270.0,INR,True,False,True,"{""water"",""oscar"",""bottle"",""oscar pet water bottle - red""}","https://loremflickr.com/400/400/water,bottle?lock=3113",bigbasket_dataset
Plastic Storage Container - Durable,,other,,300.0,ml,158.05,109.0,INR,True,False,True,"{""durable"",""storage"",""plastic"",""container"",""plastic storage container - durable""}","https://loremflickr.com/400/400/grocery,product?lock=177",bigbasket_dataset
Cereal Flip Lid Container/Storage Jar - Assorted Colour,,other,,2.4,l,163.83,129.0,INR,True,False,True,"{""colour"",""assorted"",""cereal flip lid container/storage jar - assorted colour"",""flip"",""cereal"",""container/storage""}","https://loremflickr.com/400/400/grocery,product?lock=7913",bigbasket_dataset
"Double Layer Stainless Steel Pasta/Noodle & Soup Bowl - With Lid, Spoon, & Fork, Yellow",,other,,700.0,ml,818.36,499.0,INR,True,False,True,"{""lid,"",""spoon,"",""double"",""bowl"",""fork,"",""steel"",""layer"",""double layer stainless steel pasta/noodle & soup bowl - with lid, spoon, & fork, yellow"",""pasta/noodle"",""with"",""stainless"",""soup"",""yellow""}","https://loremflickr.com/400/400/grocery,product?lock=6931",bigbasket_dataset
"Premium Storage Container - Blue, Plastic, Plain, Square",,other,,5.0,pcs,227.37,159.0,INR,True,False,True,"{""premium"",""premium storage container - blue, plastic, plain, square"",""plastic,"",""plain,"",""storage"",""blue,"",""container"",""square""}","https://loremflickr.com/400/400/grocery,product?lock=215",bigbasket_dataset
Click N Seal Square Microwaveable Plastic Container - L5943-VL,,other,,1.235,l,156.96,109.0,INR,True,False,True,"{""microwaveable"",""click n seal square microwaveable plastic container - l5943-vl"",""click"",""l5943-vl"",""seal"",""plastic"",""container"",""square""}","https://loremflickr.com/400/400/grocery,product?lock=502",bigbasket_dataset
Round Air Tight Kitchen Storage Container - Grey,,other,,1.4,l,506.9,342.5,INR,True,False,True,"{""grey"",""round air tight kitchen storage container - grey"",""tight"",""storage"",""round"",""kitchen"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=3646",bigbasket_dataset
"Storewell Airtight Container with Blue Lid - Transparent, Plastic, Plain, Square",,other,,5.0,pcs,180.94,109.0,INR,True,False,True,"{""with"",""storewell"",""transparent,"",""blue"",""storewell airtight container with blue lid - transparent, plastic, plain, square"",""plastic,"",""airtight"",""plain,"",""container"",""square""}","https://loremflickr.com/400/400/grocery,product?lock=407",bigbasket_dataset
"Storewell Airtight Container with Purple Lid - Transparent, Plastic, Plain, Square",,other,,1.0,l,211.56,129.0,INR,True,False,True,"{""storewell"",""transparent,"",""purple"",""plastic,"",""airtight"",""plain,"",""container"",""with"",""square"",""storewell airtight container with purple lid - transparent, plastic, plain, square""}","https://loremflickr.com/400/400/grocery,product?lock=6068",bigbasket_dataset
Plastic Eco Storage Container - Dark Brown,,other,,500.0,ml,245.23,179.0,INR,True,False,True,"{""plastic eco storage container - dark brown"",""brown"",""storage"",""plastic"",""container"",""dark""}","https://loremflickr.com/400/400/grocery,product?lock=1484",bigbasket_dataset
"Flamante Rectangular Containers Set - Durable, Storage Boxes, For Kitchen Use, Coral Red",,other,,1.56,l,551.25,375.0,INR,True,False,True,"{""coral"",""flamante"",""rectangular"",""containers"",""use,"",""durable,"",""storage"",""kitchen"",""flamante rectangular containers set - durable, storage boxes, for kitchen use, coral red"",""boxes,""}","https://loremflickr.com/400/400/grocery,product?lock=8123",bigbasket_dataset
"Flamante Rectangular Containers Set - Durable, Storage Boxes, For Kitchen Use, Ivory",,other,,2.49,l,537.28,368.0,INR,True,False,True,"{""flamante"",""ivory"",""rectangular"",""use,"",""flamante rectangular containers set - durable, storage boxes, for kitchen use, ivory"",""durable,"",""storage"",""kitchen"",""containers"",""boxes,""}","https://loremflickr.com/400/400/grocery,product?lock=7638",bigbasket_dataset
"Solo Uno Rectangular Containers - Airtight Storage,For Kitchen Use, Coral Red",,other,,840.0,ml,382.2,260.0,INR,True,False,True,"{""coral"",""solo"",""solo uno rectangular containers - airtight storage,for kitchen use, coral red"",""rectangular"",""use,"",""airtight"",""kitchen"",""storage,for"",""containers""}","https://loremflickr.com/400/400/grocery,product?lock=4680",bigbasket_dataset
"Tenaz Round Bowl Set - Airtight Storage,For Kitchen Use, Coral Red",,other,,5.0,pcs,490.21,329.0,INR,True,False,True,"{""bowl"",""coral"",""tenaz"",""use,"",""airtight"",""round"",""kitchen"",""storage,for"",""tenaz round bowl set - airtight storage,for kitchen use, coral red""}","https://loremflickr.com/400/400/grocery,product?lock=5221",bigbasket_dataset
"Modulock Plastic Container 2703 - BPA Free, Non Removable Gasket, Break Resistant, Ultra Clear",,other,,950.0,ml,201.6,160.0,INR,True,False,True,"{""removable"",""resistant,"",""2703"",""ultra"",""clear"",""free,"",""plastic"",""break"",""modulock"",""container"",""modulock plastic container 2703 - bpa free, non removable gasket, break resistant, ultra clear"",""gasket,""}","https://loremflickr.com/400/400/grocery,product?lock=1490",bigbasket_dataset
Pluto Storage Container - Assorted Colour,,other,,250.0,ml,159.96,129.0,INR,True,False,True,"{""colour"",""assorted"",""pluto storage container - assorted colour"",""pluto"",""storage"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=9250",bigbasket_dataset
"Flamante Rectangular Containers Set - Durable, Storage Boxes, For Kitchen Use, Ivory",,other,,200.0,ml,288.55,199.0,INR,True,False,True,"{""flamante"",""ivory"",""rectangular"",""use,"",""flamante rectangular containers set - durable, storage boxes, for kitchen use, ivory"",""durable,"",""storage"",""kitchen"",""containers"",""boxes,""}","https://loremflickr.com/400/400/grocery,product?lock=7638",bigbasket_dataset
"Solo Uno Round Containers Set - Durable, Air Resistant, Ivory",,other,,1.75,l,460.8,320.0,INR,True,False,True,"{""resistant,"",""ivory"",""solo"",""solo uno round containers set - durable, air resistant, ivory"",""round"",""durable,"",""containers""}","https://loremflickr.com/400/400/grocery,product?lock=5012",bigbasket_dataset
Round Air Tight Kitchen Storage Container - Black,,other,,500.0,ml,537.28,368.0,INR,True,False,True,"{""tight"",""storage"",""round"",""kitchen"",""container"",""round air tight kitchen storage container - black"",""black""}","https://loremflickr.com/400/400/grocery,product?lock=7210",bigbasket_dataset
Large Sipper with Screw Cap & View Strip - Assorted,,other,,1000.0,ml,232.47,189.0,INR,True,False,True,"{""assorted"",""large"",""sipper"",""large sipper with screw cap & view strip - assorted"",""view"",""strip"",""screw"",""with""}","https://loremflickr.com/400/400/grocery,product?lock=2148",bigbasket_dataset
"Eco Storage Container - Durable, Air Tight, Food Safe, Assorted Colour",,other,,750.0,ml,245.23,179.0,INR,True,False,True,"{""colour"",""assorted"",""durable,"",""storage"",""container"",""eco storage container - durable, air tight, food safe, assorted colour"",""safe,"",""tight,"",""food""}","https://loremflickr.com/400/400/grocery,product?lock=625",bigbasket_dataset
"Storewell Airtight Container with Purple Lid - Transparent, Plastic, Plain, Square",,other,,5.0,pcs,178.76,109.0,INR,True,False,True,"{""storewell"",""transparent,"",""purple"",""plastic,"",""airtight"",""plain,"",""container"",""with"",""square"",""storewell airtight container with purple lid - transparent, plastic, plain, square""}","https://loremflickr.com/400/400/grocery,product?lock=6068",bigbasket_dataset
"Premium Storage Container with Lid - Blue, Plastic, Plain, Rectangular",,other,,3.0,pcs,184.47,129.0,INR,True,False,True,"{""with"",""premium"",""rectangular"",""plastic,"",""plain,"",""storage"",""blue,"",""container"",""premium storage container with lid - blue, plastic, plain, rectangular""}","https://loremflickr.com/400/400/grocery,product?lock=307",bigbasket_dataset
"Solo Uno Rectangular Containers - Airtight Storage,For Kitchen Use, Ivory",,other,,425.0,ml,340.75,235.0,INR,True,False,True,"{""solo uno rectangular containers - airtight storage,for kitchen use, ivory"",""ivory"",""solo"",""rectangular"",""use,"",""airtight"",""kitchen"",""storage,for"",""containers""}","https://loremflickr.com/400/400/grocery,product?lock=7950",bigbasket_dataset
"Tenaz Round Vent Lid Bowl Set - Airtight Storage,For Kitchen Use, Coral Red",,other,,1.75,l,329.76,229.0,INR,True,False,True,"{""bowl"",""vent"",""coral"",""tenaz"",""use,"",""airtight"",""round"",""tenaz round vent lid bowl set - airtight storage,for kitchen use, coral red"",""storage,for"",""kitchen""}","https://loremflickr.com/400/400/grocery,product?lock=677",bigbasket_dataset
"Space Saver Modular Cubix Storage Plastic Container - Transparent, With Blue Lid, Square, Small",,other,,2.5,l,397.67,299.0,INR,True,False,True,"{""with"",""saver"",""lid,"",""square,"",""modular"",""space"",""transparent,"",""space saver modular cubix storage plastic container - transparent, with blue lid, square, small"",""blue"",""small"",""storage"",""cubix"",""plastic"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=1416",bigbasket_dataset
"Pizza Cutter - Stainless Steel, Sharp Blade, Sturdy Handle",,other,,1.0,pc,158.05,109.0,INR,True,False,True,"{""pizza"",""sharp"",""cutter"",""blade,"",""pizza cutter - stainless steel, sharp blade, sturdy handle"",""sturdy"",""handle"",""steel,"",""stainless""}","https://loremflickr.com/400/400/grocery,product?lock=1525",bigbasket_dataset
"Storage Container Bowl - Assorted Colour, Plastic, Plain, Round",,other,,100.0,ml,190.92,129.0,INR,True,False,True,"{""bowl"",""assorted"",""colour,"",""plastic,"",""storage container bowl - assorted colour, plastic, plain, round"",""plain,"",""storage"",""round"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=5981",bigbasket_dataset
Air Tight Kitchen Storage Container - Red,,other,,600.0,ml,158.05,109.0,INR,True,False,True,"{""air tight kitchen storage container - red"",""tight"",""storage"",""kitchen"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=7943",bigbasket_dataset
Sunshine Insulated Water Bottle - Green,,other,,750.0,ml,249.48,189.0,INR,True,False,True,"{""water"",""sunshine"",""sunshine insulated water bottle - green"",""bottle"",""insulated"",""green""}","https://loremflickr.com/400/400/water,bottle?lock=7418",bigbasket_dataset
Round Air Tight Kitchen Storage Container - Black,,other,,1.4,l,264.92,179.0,INR,True,False,True,"{""tight"",""storage"",""round"",""kitchen"",""container"",""round air tight kitchen storage container - black"",""black""}","https://loremflickr.com/400/400/grocery,product?lock=7210",bigbasket_dataset
Air Tight Kitchen Storage Container - Blue,,other,,600.0,ml,286.375,197.5,INR,True,False,True,"{""air tight kitchen storage container - blue"",""blue"",""tight"",""storage"",""kitchen"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=7433",bigbasket_dataset
"Storage Container with Blue Lid - Transparent, Plastic, Plain, Round",,other,,150.0,ml,469.43,299.0,INR,True,False,True,"{""with"",""storage container with blue lid - transparent, plastic, plain, round"",""transparent,"",""blue"",""plastic,"",""plain,"",""storage"",""round"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=8505",bigbasket_dataset
"Plastic Kitchen Storage Container - Air-Tight, Transparent, Stackable, Blue Lid",,other,,1.1,l,310.44,199.0,INR,True,False,True,"{""air-tight,"",""transparent,"",""plastic kitchen storage container - air-tight, transparent, stackable, blue lid"",""blue"",""storage"",""kitchen"",""plastic"",""container"",""stackable,""}","https://loremflickr.com/400/400/grocery,product?lock=4410",bigbasket_dataset
"Container - Polka Print, Plastic, Assorted Colours, For Storage, High Quality",,other,,2.0,l,,,INR,False,False,True,"{""assorted"",""polka"",""quality"",""high"",""plastic,"",""colours,"",""container"",""storage,"",""container - polka print, plastic, assorted colours, for storage, high quality"",""print,""}","https://loremflickr.com/400/400/grocery,product?lock=4292",bigbasket_dataset
"Mini Container - Transparent, Plastic, Plain, Round",,other,,12.0,pcs,211.56,129.0,INR,True,False,True,"{""transparent,"",""mini container - transparent, plastic, plain, round"",""mini"",""plastic,"",""plain,"",""round"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=4065",bigbasket_dataset
Pet Solitaire Container Set,,other,,300.0,ml,235.42,149.0,INR,True,False,True,"{""pet solitaire container set"",""container"",""solitaire""}","https://loremflickr.com/400/400/grocery,product?lock=7739",bigbasket_dataset
"Storage Container - Assorted Colour, Plastic, Polka Print, Round",,other,,3.0,pcs,281.25,225.0,INR,True,False,True,"{""storage container - assorted colour, plastic, polka print, round"",""assorted"",""colour,"",""plastic,"",""storage"",""round"",""container"",""print,"",""polka""}","https://loremflickr.com/400/400/grocery,product?lock=1630",bigbasket_dataset
"Modulock Plastic Container 2704 - BPA Free, Break Resistant, Ultra Clear, Non-Removable Gasket",,other,,950.0,ml,281.6,220.0,INR,True,False,True,"{""resistant,"",""non-removable"",""gasket"",""ultra"",""free,"",""clear,"",""modulock plastic container 2704 - bpa free, break resistant, ultra clear, non-removable gasket"",""break"",""modulock"",""plastic"",""container"",""2704""}","https://loremflickr.com/400/400/grocery,product?lock=2593",bigbasket_dataset
Air Tight Kitchen Storage Container - Blue,,other,,1.1,l,411.6,280.0,INR,True,False,True,"{""air tight kitchen storage container - blue"",""blue"",""tight"",""storage"",""kitchen"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=7433",bigbasket_dataset
"Fresh Storage Container - Multicolour, Rectagular",,other,,2.5,l,248.75,199.0,INR,True,False,True,"{""multicolour,"",""fresh storage container - multicolour, rectagular"",""rectagular"",""storage"",""fresh"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=1212",bigbasket_dataset
Pet Belly Container Set - Silver,,other,,500.0,ml,568.3199999999999,384.0,INR,True,False,True,"{""belly"",""pet belly container set - silver"",""silver"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=2249",bigbasket_dataset
"Stainless Steel Freezer Bottle - Tulip , Mirror Polished, Durable, Leak Proof",,other,,1.0,l,815.0799999999999,497.0,INR,True,False,True,"{""leak"",""proof"",""steel"",""mirror"",""stainless steel freezer bottle - tulip , mirror polished, durable, leak proof"",""bottle"",""freezer"",""durable,"",""tulip"",""stainless"",""polished,""}","https://loremflickr.com/400/400/grocery,product?lock=5048",bigbasket_dataset
"Stainless Steel Freezer Bottle - Frozen , Mirror Polished, Leak-Proof, Durable",,other,,1.0,l,326.36,199.0,INR,True,False,True,"{""durable"",""leak-proof,"",""steel"",""mirror"",""bottle"",""freezer"",""stainless steel freezer bottle - frozen , mirror polished, leak-proof, durable"",""frozen"",""stainless"",""polished,""}","https://loremflickr.com/400/400/grocery,product?lock=4450",bigbasket_dataset
"Fusion Bread Box Transparent, Airtight, BPA Free Containers - Brown",,other,,2.3,l,371.25,275.0,INR,True,False,True,"{""transparent,"",""bread"",""fusion bread box transparent, airtight, bpa free containers - brown"",""containers"",""airtight,"",""fusion"",""free"",""brown""}",https://loremflickr.com/400/400/bread?lock=9361,bigbasket_dataset
"Wooden Chopping Board - Durable, Lightweight",,other,,1.0,pc,194.35,169.0,INR,True,False,True,"{""chopping"",""board"",""lightweight"",""wooden chopping board - durable, lightweight"",""wooden"",""durable,""}","https://loremflickr.com/400/400/grocery,product?lock=6738",bigbasket_dataset
"Smart Gym Shaker Dist - Leak Proof, Durable, Black",,other,,500.0,ml,348.6,249.0,INR,True,False,True,"{""proof,"",""leak"",""smart"",""shaker"",""smart gym shaker dist - leak proof, durable, black"",""durable,"",""dist"",""black""}","https://loremflickr.com/400/400/grocery,product?lock=4896",bigbasket_dataset
"Typhoon Gym Shaker Dist - Leak Proof, Durable, Pink",,other,,750.0,ml,231.0,175.0,INR,True,False,True,"{""typhoon gym shaker dist - leak proof, durable, pink"",""leak"",""proof,"",""shaker"",""durable,"",""typhoon"",""dist"",""pink""}","https://loremflickr.com/400/400/grocery,product?lock=3545",bigbasket_dataset
"Store Fresh Plastic Container Set - Transparent, Blue, L5682C2-7",,other,,7.0,pcs,235.42,149.0,INR,True,False,True,"{""transparent,"",""l5682c2-7"",""store fresh plastic container set - transparent, blue, l5682c2-7"",""fresh"",""plastic"",""container"",""store"",""blue,""}","https://loremflickr.com/400/400/grocery,product?lock=9794",bigbasket_dataset
"Store Fresh Microwaveable Plastic Container Set - Transparent, Orange, L5682C9-10",,other,,10.0,pcs,490.75,325.0,INR,True,False,True,"{""microwaveable"",""orange,"",""transparent,"",""store fresh microwaveable plastic container set - transparent, orange, l5682c9-10"",""fresh"",""plastic"",""container"",""l5682c9-10"",""store""}","https://loremflickr.com/400/400/grocery,product?lock=7062",bigbasket_dataset
"Space Saver Modular Kitchen Storage Plastic Container - Transparent, With Blue Lid",,other,,2.4,l,189.23,149.0,INR,True,False,True,"{""with"",""saver"",""modular"",""space"",""transparent,"",""blue"",""kitchen"",""storage"",""plastic"",""container"",""space saver modular kitchen storage plastic container - transparent, with blue lid""}","https://loremflickr.com/400/400/grocery,product?lock=3532",bigbasket_dataset
"Twisty Container - Food Grade, Brown",,other,,6.0,pcs,196.08,129.0,INR,True,False,True,"{""twisty"",""grade,"",""brown"",""twisty container - food grade, brown"",""container"",""food""}","https://loremflickr.com/400/400/grocery,product?lock=2564",bigbasket_dataset
"Pilot Container - Plastic, Durable, BPA Free, Blue",,other,,490.0,ml,186.83,119.0,INR,True,False,True,"{""free,"",""blue"",""plastic,"",""durable,"",""container"",""pilot"",""pilot container - plastic, durable, bpa free, blue""}","https://loremflickr.com/400/400/grocery,product?lock=5996",bigbasket_dataset
"Crunch Rectangle Containers - Plastic, Food Grade, Strong & Durable",,other,,4.0,pcs,375.48,252.0,INR,True,False,True,"{""durable"",""grade,"",""crunch"",""plastic,"",""crunch rectangle containers - plastic, food grade, strong & durable"",""rectangle"",""strong"",""containers"",""food""}","https://loremflickr.com/400/400/grocery,product?lock=578",bigbasket_dataset
Plastic Twisty Storage Printed Containers - Blue,,other,,2.01,l,272.16,189.0,INR,True,False,True,"{""twisty"",""plastic twisty storage printed containers - blue"",""blue"",""printed"",""storage"",""plastic"",""containers""}","https://loremflickr.com/400/400/grocery,product?lock=2516",bigbasket_dataset
"Galaxy 1L, 2L & 4L Flower Print Container Green, 1L, 2L & 4L",,other,,,,209.89,139.0,INR,True,False,True,"{""galaxy 1l, 2l & 4l flower print container green, 1l, 2l & 4l"",""green,"",""print"",""container"",""flower"",""galaxy""}","https://loremflickr.com/400/400/grocery,product?lock=2608",bigbasket_dataset
"Solo Uno Rectangular Containers - Airtight Storage,For Kitchen Use, Blue",,other,,425.0,ml,187.05,129.0,INR,True,False,True,"{""solo"",""rectangular"",""blue"",""use,"",""solo uno rectangular containers - airtight storage,for kitchen use, blue"",""airtight"",""kitchen"",""storage,for"",""containers""}","https://loremflickr.com/400/400/grocery,product?lock=259",bigbasket_dataset
"PVC Refrigerator/Fridge Drawer Mats - Durable, For Multipurpose Use, Multicolour",,other,,6.0,pcs,273.78,169.0,INR,True,False,True,"{""drawer"",""mats"",""multicolour"",""use,"",""durable,"",""refrigerator/fridge"",""multipurpose"",""pvc refrigerator/fridge drawer mats - durable, for multipurpose use, multicolour""}","https://loremflickr.com/400/400/grocery,product?lock=9851",bigbasket_dataset
"Storage Container - Black, Plastic, Plain, Round",,other,,3.0,pcs,200.16,139.0,INR,True,False,True,"{""black,"",""plastic,"",""plain,"",""storage"",""round"",""container"",""storage container - black, plastic, plain, round""}","https://loremflickr.com/400/400/grocery,product?lock=8725",bigbasket_dataset
"Premium Storage Container with Lid - Blue, Plastic, Printed, Round",,other,,4.0,pcs,288.55,199.0,INR,True,False,True,"{""premium"",""premium storage container with lid - blue, plastic, printed, round"",""plastic,"",""storage"",""printed,"",""container"",""with"",""round"",""blue,""}","https://loremflickr.com/400/400/grocery,product?lock=2550",bigbasket_dataset
"Airtight Tea, Coffee & Sugar Container - Blue, Plastic, Plain, Round",,other,,1.0,l,223.5,149.0,INR,True,False,True,"{""tea,"",""sugar"",""plastic,"",""airtight"",""plain,"",""coffee"",""container"",""airtight tea, coffee & sugar container - blue, plastic, plain, round"",""round"",""blue,""}",https://loremflickr.com/400/400/coffee?lock=1022,bigbasket_dataset
Oscar Pet Water Bottle - Purple,,other,,1000.0,ml,239.86,179.0,INR,True,False,True,"{""water"",""oscar"",""oscar pet water bottle - purple"",""bottle"",""purple""}","https://loremflickr.com/400/400/water,bottle?lock=4087",bigbasket_dataset
"Storage Container - Magenta, Plastic, Plain, Rectangular",,other,,1.5,l,292.53,199.0,INR,True,False,True,"{""storage container - magenta, plastic, plain, rectangular"",""rectangular"",""plastic,"",""magenta,"",""storage"",""plain,"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=2223",bigbasket_dataset
"Tenaz Round Bowl Set - Airtight Storage,For Kitchen Use, Blue",,other,,1750.0,ml,309.32,209.0,INR,True,False,True,"{""bowl"",""tenaz round bowl set - airtight storage,for kitchen use, blue"",""tenaz"",""blue"",""use,"",""airtight"",""round"",""kitchen"",""storage,for""}","https://loremflickr.com/400/400/grocery,product?lock=2114",bigbasket_dataset
Round Air Tight Kitchen Storage Container - Grey,,other,,500.0,ml,536.55,367.5,INR,True,False,True,"{""grey"",""round air tight kitchen storage container - grey"",""tight"",""storage"",""round"",""kitchen"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=3646",bigbasket_dataset
"Food Keeper Set - Plastic, No. 0, 1, 2, Printed Polka, Multipurpose, Blue",,other,,3.0,pcs,240.09,159.0,INR,True,False,True,"{""food keeper set - plastic, no. 0, 1, 2, printed polka, multipurpose, blue"",""polka,"",""keeper"",""blue"",""plastic,"",""printed"",""multipurpose,"",""food""}","https://loremflickr.com/400/400/grocery,product?lock=4078",bigbasket_dataset
Round Air Tight Kitchen Storage Container - Blue,,other,,900.0,ml,233.73,159.0,INR,True,False,True,"{""blue"",""tight"",""storage"",""round"",""kitchen"",""round air tight kitchen storage container - blue"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=9095",bigbasket_dataset
"Bottle - Kool Trendy 500 Plastic Insulated Water Bottle With Straw For Kids, Purple",,other,,370.0,ml,164.02,139.0,INR,True,False,True,"{""water"",""with"",""bottle - kool trendy 500 plastic insulated water bottle with straw for kids, purple"",""straw"",""kool"",""bottle"",""purple"",""insulated"",""plastic"",""trendy"",""kids,""}","https://loremflickr.com/400/400/water,bottle?lock=7516",bigbasket_dataset
Narrow Base Insulated Sipper with Flip Top Cap - Small - Assorted,,other,,600.0,ml,234.36,189.0,INR,True,False,True,"{""narrow"",""assorted"",""narrow base insulated sipper with flip top cap - small - assorted"",""sipper"",""flip"",""small"",""insulated"",""base"",""with""}","https://loremflickr.com/400/400/grocery,product?lock=6415",bigbasket_dataset
"Storage Container - Green, Plastic, Plain, Rectangular",,other,,1.5,l,292.53,199.0,INR,True,False,True,"{""rectangular"",""green,"",""plastic,"",""plain,"",""storage"",""storage container - green, plastic, plain, rectangular"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=2755",bigbasket_dataset
Sunshine Insulated Water Bottle - Blue,,other,,750.0,ml,249.48,189.0,INR,True,False,True,"{""water"",""sunshine"",""bottle"",""blue"",""insulated"",""sunshine insulated water bottle - blue""}","https://loremflickr.com/400/400/water,bottle?lock=614",bigbasket_dataset
"Solo Uno Rectangular Containers - Airtight Storage,For Kitchen Use, Ivory",,other,,1.56,l,511.0,350.0,INR,True,False,True,"{""solo uno rectangular containers - airtight storage,for kitchen use, ivory"",""ivory"",""solo"",""rectangular"",""use,"",""airtight"",""kitchen"",""storage,for"",""containers""}","https://loremflickr.com/400/400/grocery,product?lock=7950",bigbasket_dataset
"Alfa Container Set - Plastic, 141, 121, 211, Opaque, Leak Proof, Brown",,other,,5.0,pcs,505.44,312.0,INR,True,False,True,"{""proof,"",""leak"",""211,"",""opaque,"",""121,"",""alfa"",""141,"",""brown"",""plastic,"",""container"",""alfa container set - plastic, 141, 121, 211, opaque, leak proof, brown""}","https://loremflickr.com/400/400/grocery,product?lock=694",bigbasket_dataset
"Flamante Rectangular Containers Set - Durable, Storage Boxes, For Kitchen Use, Coral Red",,other,,425.0,ml,288.55,199.0,INR,True,False,True,"{""coral"",""flamante"",""rectangular"",""containers"",""use,"",""durable,"",""storage"",""kitchen"",""flamante rectangular containers set - durable, storage boxes, for kitchen use, coral red"",""boxes,""}","https://loremflickr.com/400/400/grocery,product?lock=8123",bigbasket_dataset
"Alfa Container Set - Plastic, 141, 121, 211, Opaque, Leak Proof, Green",,other,,5.0,pcs,505.44,312.0,INR,True,False,True,"{""proof,"",""leak"",""211,"",""opaque,"",""121,"",""alfa"",""141,"",""alfa container set - plastic, 141, 121, 211, opaque, leak proof, green"",""plastic,"",""container"",""green""}","https://loremflickr.com/400/400/grocery,product?lock=299",bigbasket_dataset
"Masala Box Storage Container - Transparent & White, Airtight, Break Resistant",,other,,1.0,pc,419.05,289.0,INR,True,False,True,"{""white,"",""transparent"",""break"",""storage"",""container"",""masala box storage container - transparent & white, airtight, break resistant"",""airtight,"",""resistant"",""masala""}","https://loremflickr.com/400/400/grocery,product?lock=897",bigbasket_dataset
"Kulfi Ice Cream Stand - Assorted Colour, Plastic, 8 Holes, Cone",,other,,1.0,pc,138.43,109.0,INR,True,False,True,"{""kulfi ice cream stand - assorted colour, plastic, 8 holes, cone"",""cone"",""assorted"",""holes,"",""colour,"",""stand"",""kulfi"",""cream"",""plastic,""}","https://loremflickr.com/400/400/grocery,product?lock=9080",bigbasket_dataset
"Fusion Containers Rectangle See Through, Transparent, Multi Storage For Kitchen - Brown",,other,,250.0,ml,321.95,235.0,INR,True,False,True,"{""transparent,"",""through,"",""multi"",""fusion containers rectangle see through, transparent, multi storage for kitchen - brown"",""storage"",""rectangle"",""kitchen"",""containers"",""fusion"",""brown""}","https://loremflickr.com/400/400/grocery,product?lock=3910",bigbasket_dataset
LPG Hose With Steel Reinforced Wire 1.5 m,,other,,1.0,pc,256.48,229.0,INR,True,False,True,"{""steel"",""reinforced"",""wire"",""with"",""hose"",""lpg hose with steel reinforced wire 1.5 m""}","https://loremflickr.com/400/400/grocery,product?lock=8476",bigbasket_dataset
"Malta Storage Container Set - Blue, Plastic, Plain, Round",,other,,5.0,pcs,216.84,139.0,INR,True,False,True,"{""malta storage container set - blue, plastic, plain, round"",""malta"",""plastic,"",""plain,"",""storage"",""round"",""blue,"",""container""}","https://loremflickr.com/400/400/grocery,product?lock=6834",bigbasket_dataset
Premium Tower Shape Square Plastic Container - Blue,,other,,3.0,pcs,337.96,238.0,INR,True,False,True,"{""premium"",""premium tower shape square plastic container - blue"",""plastic"",""blue"",""tower"",""container"",""square"",""shape""}","https://loremflickr.com/400/400/grocery,product?lock=2545",bigbasket_dataset
